subid,condition,trial_num_full,m_correct,m_gaze_follow,rt,shift_start,shift_end,shift_correct,shift_type
021916_08,gaze,8_exposure,0.7232142857142857,0.7232142857142857,0.6666666666666666,face,right,TRUE,face_target
021916_08,gaze,8_test,0.7425742574257426,0,0.6666666666666666,face,right,TRUE,face_target
021916_08,gaze,9_exposure,0.8095238095238095,0.8095238095238095,0.6,left,right,TRUE,image_away
021916_08,gaze,9_test,1,0,NA,left,NA,NA,no_shift
051216_04,no-gaze,1_exposure,0.3898305084745763,0,1.4,face,left,TRUE,face_target
051216_04,no-gaze,1_test,0,0,NA,face,NA,NA,no_shift
051216_04,no-gaze,10_exposure,0,0,1.5,face,left,FALSE,face_distracter
051216_04,no-gaze,10_test,0.1,0,0.26666666666666666,face,left,TRUE,face_target
051216_04,no-gaze,11_exposure,0.175,0,1.9,left,right,FALSE,image_away
051216_04,no-gaze,11_test,0.34959349593495936,0,1,right,left,FALSE,target_distracter
051216_04,no-gaze,14_exposure,0.5647058823529412,0,0.6333333333333333,face,left,TRUE,face_target
051216_04,no-gaze,15_exposure,0.21818181818181817,0,0.4,face,left,TRUE,face_target
051216_04,no-gaze,15_test,0.11504424778761062,0,3.6333333333333333,face,left,TRUE,face_target
051216_04,no-gaze,16_exposure,0,0,3.7,left,face,FALSE,image_away
051216_04,no-gaze,16_test,0.21428571428571427,0,3.066666666666667,face,right,FALSE,face_distracter
051216_04,no-gaze,2_exposure,0.09649122807017543,0,1.9333333333333333,face,right,FALSE,face_distracter
051216_04,no-gaze,2_test,0.08695652173913043,0,3.5,face,left,TRUE,face_target
051216_04,no-gaze,3_exposure,0.226890756302521,0,1.2333333333333334,face,left,FALSE,face_distracter
051216_04,no-gaze,3_test,0.25,0,0.36666666666666664,face,left,FALSE,face_distracter
051216_04,no-gaze,4_exposure,0.1650485436893204,0,1.8666666666666667,left,right,TRUE,image_away
051216_04,no-gaze,4_test,0.09345794392523364,0,0.9666666666666667,face,left,FALSE,face_distracter
051216_04,no-gaze,5_exposure,0.21367521367521367,0,0.3333333333333333,face,left,TRUE,face_target
051216_04,no-gaze,5_test,0.08695652173913043,0,0.6,face,left,FALSE,face_distracter
051216_04,no-gaze,6_exposure,0.6956521739130435,0,1.3333333333333333,left,right,TRUE,image_away
051216_04,no-gaze,6_test,0.21487603305785125,0,0.43333333333333335,right,left,FALSE,target_distracter
051216_04,no-gaze,7_exposure,0.14285714285714285,0,1.6666666666666667,face,left,TRUE,face_target
051216_04,no-gaze,7_test,0,0,2.2666666666666666,face,left,FALSE,face_distracter
051216_04,no-gaze,8_exposure,0.42857142857142855,0,2.3333333333333335,left,face,FALSE,image_away
051216_04,no-gaze,8_test,0,0,2.9,face,right,FALSE,face_distracter
051716_01,gaze,1_exposure,0.2,0.08333333333333333,1.2666666666666666,face,right,FALSE,face_distracter
051716_01,gaze,1_test,0,0,2.5,face,right,FALSE,face_distracter
051716_01,gaze,10_exposure,0,0,1.4666666666666666,face,left,FALSE,face_distracter
051716_01,gaze,10_test,0,0,NA,face,NA,NA,no_shift
051716_01,gaze,12_exposure,0.5166666666666667,0.1,0.9333333333333333,face,right,FALSE,face_distracter
051716_01,gaze,12_test,0,0,NA,face,NA,NA,no_shift
051716_01,gaze,13_exposure,0.09090909090909091,0.05454545454545454,2.3,face,right,FALSE,face_distracter
051716_01,gaze,13_test,0,0,NA,face,NA,NA,no_shift
051716_01,gaze,15_exposure,0.4166666666666667,0.4166666666666667,1.3,face,left,TRUE,face_target
051716_01,gaze,15_test,0,0,2.6666666666666665,face,right,FALSE,face_distracter
051716_01,gaze,16_exposure,0.21052631578947367,0,0.7333333333333333,face,left,TRUE,face_target
051716_01,gaze,16_test,0,0,NA,face,NA,NA,no_shift
051716_01,gaze,2_exposure,0,0.5789473684210527,1.1,face,left,FALSE,face_distracter
051716_01,gaze,2_test,0,0,NA,face,NA,NA,no_shift
051716_01,gaze,3_exposure,0.08333333333333333,0.08333333333333333,0.8333333333333334,face,left,TRUE,face_target
051716_01,gaze,3_test,0.16129032258064516,0,2.6666666666666665,face,right,TRUE,face_target
051716_01,gaze,5_exposure,0,0.23076923076923078,3,face,left,FALSE,face_distracter
051716_01,gaze,5_test,0,0,NA,face,NA,NA,no_shift
051716_01,gaze,7_exposure,0.1724137931034483,0.1724137931034483,0.6666666666666666,face,right,FALSE,face_distracter
051716_01,gaze,7_test,0.06,0,1.8666666666666667,face,right,TRUE,face_target
051716_01,gaze,8_exposure,0.25,0.25,0.3333333333333333,face,right,TRUE,face_target
051716_01,gaze,8_test,0,0,NA,face,NA,NA,no_shift
051716_01,gaze,9_exposure,0.13333333333333333,0.13333333333333333,1.1666666666666667,face,right,TRUE,face_target
051716_01,gaze,9_test,0,0,NA,face,NA,NA,no_shift
051716_02,no-gaze,1_exposure,0.8442622950819673,0,1.1,left,right,FALSE,image_away
051716_02,no-gaze,1_test,1,0,NA,left,NA,NA,no_shift
051716_02,no-gaze,10_exposure,0.6296296296296297,0,0.4,right,face,FALSE,image_face
051716_02,no-gaze,10_test,0.8673469387755102,0,0.7,right,left,TRUE,distracter_target
051716_02,no-gaze,11_exposure,0.4049586776859504,0,0.6,left,right,FALSE,image_away
051716_02,no-gaze,11_test,0.4482758620689655,0,0.8666666666666667,right,left,FALSE,target_distracter
051716_02,no-gaze,14_exposure,0.23333333333333334,0,0.4,left,face,FALSE,image_away
051716_02,no-gaze,14_test,0.8055555555555556,0,0.5333333333333333,left,right,FALSE,image_away
051716_02,no-gaze,15_exposure,0.30578512396694213,0,1.5333333333333334,right,left,TRUE,distracter_target
051716_02,no-gaze,15_test,0.8235294117647058,0,0.13333333333333333,left,face,FALSE,image_away
051716_02,no-gaze,16_exposure,0.5268817204301075,0,0.7,left,right,TRUE,image_away
051716_02,no-gaze,16_test,0.9285714285714286,0,0.3,right,left,TRUE,distracter_target
051716_02,no-gaze,2_exposure,0.6229508196721312,0,0.5333333333333333,right,face,FALSE,image_face
051716_02,no-gaze,2_test,0.9180327868852459,0,0.3333333333333333,left,right,FALSE,image_away
051716_02,no-gaze,3_exposure,0.11504424778761062,0,2.1333333333333333,face,right,TRUE,face_target
051716_02,no-gaze,3_test,0.4957983193277311,0,0.3,left,right,TRUE,image_away
051716_02,no-gaze,4_exposure,0.6016949152542372,0,0.6666666666666666,left,right,TRUE,image_away
051716_02,no-gaze,4_test,0.896551724137931,0,0.26666666666666666,right,left,FALSE,target_distracter
051716_02,no-gaze,5_exposure,0.5126050420168067,0,0.6,left,right,FALSE,image_away
051716_02,no-gaze,5_test,0.9145299145299145,0,0.3,left,right,TRUE,image_away
051716_02,no-gaze,6_exposure,0.4117647058823529,0,1.1666666666666667,right,left,FALSE,target_distracter
051716_02,no-gaze,6_test,0.8888888888888888,0,0.4,right,left,FALSE,target_distracter
051716_02,no-gaze,7_exposure,0.5702479338842975,0,0.5,right,face,FALSE,image_face
051716_02,no-gaze,7_test,0.9349593495934959,0,0.26666666666666666,left,right,TRUE,image_away
051716_02,no-gaze,8_exposure,0.43859649122807015,0,0.6333333333333333,right,left,FALSE,target_distracter
051716_02,no-gaze,8_test,0.6347826086956522,0,0.8666666666666667,left,right,FALSE,image_away
051716_03,gaze,1_exposure,0.18181818181818182,0.7954545454545454,0.7333333333333333,left,right,FALSE,image_away
051716_03,gaze,1_test,0.2,0,0.06666666666666667,right,face,FALSE,image_face
051716_03,gaze,10_exposure,0.7739130434782608,0.7739130434782608,0.23333333333333334,face,left,FALSE,face_distracter
051716_03,gaze,10_test,1,0,NA,left,NA,NA,no_shift
051716_03,gaze,12_exposure,0.1694915254237288,0.7711864406779662,0.3333333333333333,right,left,TRUE,distracter_target
051716_03,gaze,12_test,0.23711340206185566,0,0.13333333333333333,right,face,FALSE,image_face
051716_03,gaze,13_exposure,0.10526315789473684,0.8771929824561403,0.6666666666666666,left,right,FALSE,image_away
051716_03,gaze,13_test,0.09917355371900827,0,0.6,right,left,TRUE,distracter_target
051716_03,gaze,15_exposure,0.7058823529411765,0.7058823529411765,1.1666666666666667,face,left,TRUE,face_target
051716_03,gaze,15_test,1,0,NA,left,NA,NA,no_shift
051716_03,gaze,16_exposure,0.8760330578512396,0.11570247933884298,0.26666666666666666,right,face,FALSE,image_face
051716_03,gaze,16_test,1,0,NA,left,NA,NA,no_shift
051716_03,gaze,2_exposure,0.11428571428571428,0.8476190476190476,1.2333333333333334,left,face,FALSE,image_away
051716_03,gaze,2_test,0.8256880733944955,0,0.26666666666666666,left,right,TRUE,image_away
051716_03,gaze,3_exposure,0.7083333333333334,0.7083333333333334,0.3333333333333333,left,right,FALSE,image_away
051716_03,gaze,3_test,0.8727272727272727,0,0.3,left,right,TRUE,image_away
051716_03,gaze,5_exposure,0.008547008547008548,0.9401709401709402,0.23333333333333334,right,left,FALSE,target_distracter
051716_03,gaze,5_test,0.9795918367346939,0,4.033333333333333,left,right,FALSE,image_away
051716_03,gaze,7_exposure,0.008403361344537815,0.7647058823529411,1.0333333333333334,face,left,TRUE,face_target
051716_03,gaze,7_test,0.19008264462809918,0,0.8,right,left,FALSE,target_distracter
051716_03,gaze,8_exposure,0.680672268907563,0.680672268907563,0.5666666666666667,face,right,TRUE,face_target
051716_03,gaze,8_test,0.9203539823008849,0,0.4666666666666667,right,left,FALSE,target_distracter
051716_03,gaze,9_exposure,0.20869565217391303,0.20869565217391303,0.36666666666666664,right,left,FALSE,target_distracter
051716_03,gaze,9_test,0.7477477477477478,0,0.16666666666666666,face,left,TRUE,face_target
051716_04,no-gaze,1_exposure,0.46788990825688076,0,0.26666666666666666,face,left,TRUE,face_target
051716_04,no-gaze,1_test,0.5252525252525253,0,2.066666666666667,left,face,FALSE,image_away
051716_04,no-gaze,10_exposure,0.2719298245614035,0,0.6,face,left,FALSE,face_distracter
051716_04,no-gaze,10_test,0.4491525423728814,0,0.3,right,left,TRUE,distracter_target
051716_04,no-gaze,11_exposure,0.23636363636363636,0,0.3,face,right,FALSE,face_distracter
051716_04,no-gaze,11_test,0.3305084745762712,0,0.23333333333333334,face,left,FALSE,face_distracter
051716_04,no-gaze,14_exposure,0.6460176991150443,0,0.23333333333333334,face,left,TRUE,face_target
051716_04,no-gaze,14_test,0.5,0,0.9333333333333333,left,right,FALSE,image_away
051716_04,no-gaze,15_exposure,0.5950413223140496,0,0.4666666666666667,face,left,TRUE,face_target
051716_04,no-gaze,15_test,0.4782608695652174,0,0.16666666666666666,left,face,FALSE,image_away
051716_04,no-gaze,16_exposure,0.35185185185185186,0,0.36666666666666664,face,right,TRUE,face_target
051716_04,no-gaze,16_test,0.5398230088495575,0,0.3333333333333333,face,right,FALSE,face_distracter
051716_04,no-gaze,2_exposure,0.4818181818181818,0,0.4666666666666667,left,right,FALSE,image_away
051716_04,no-gaze,2_test,0.5446428571428571,0,0.5666666666666667,left,right,FALSE,image_away
051716_04,no-gaze,3_exposure,0.28448275862068967,0,0.3,face,left,FALSE,face_distracter
051716_04,no-gaze,3_test,0.2916666666666667,0,0.23333333333333334,face,left,FALSE,face_distracter
051716_04,no-gaze,4_exposure,0.34710743801652894,0,0.36666666666666664,face,left,FALSE,face_distracter
051716_04,no-gaze,4_test,0.42857142857142855,0,0.23333333333333334,face,left,FALSE,face_distracter
051716_04,no-gaze,5_exposure,0.40336134453781514,0,0.36666666666666664,face,right,FALSE,face_distracter
051716_04,no-gaze,5_test,0.3148148148148148,0,0.23333333333333334,face,left,FALSE,face_distracter
051716_04,no-gaze,6_exposure,0.28695652173913044,0,0.2,face,left,FALSE,face_distracter
051716_04,no-gaze,6_test,0.3177570093457944,0,0.6,face,right,TRUE,face_target
051716_04,no-gaze,7_exposure,0.35135135135135137,0,0.4,face,right,FALSE,face_distracter
051716_04,no-gaze,7_test,0.35344827586206895,0,0.23333333333333334,face,left,FALSE,face_distracter
051716_04,no-gaze,8_exposure,0.3130434782608696,0,0.26666666666666666,face,left,FALSE,face_distracter
051716_04,no-gaze,8_test,0.37623762376237624,0,1.4333333333333333,left,right,FALSE,image_away
051716_05,gaze,1_exposure,0.42857142857142855,0.4117647058823529,0.6,left,right,FALSE,image_away
051716_05,gaze,1_test,0.625,0,0.26666666666666666,left,face,FALSE,image_away
051716_05,gaze,10_exposure,0.8878504672897196,0.8878504672897196,0.43333333333333335,right,left,FALSE,target_distracter
051716_05,gaze,10_test,0.75,0,0.5666666666666667,left,face,FALSE,image_away
051716_05,gaze,12_exposure,0.13445378151260504,0.773109243697479,0.5333333333333333,left,right,FALSE,image_away
051716_05,gaze,12_test,0.375,0,0.3333333333333333,right,left,FALSE,target_distracter
051716_05,gaze,13_exposure,0.14049586776859505,0.6363636363636364,0.16666666666666666,left,face,FALSE,image_away
051716_05,gaze,13_test,0.4796747967479675,0,0.23333333333333334,left,right,FALSE,image_away
051716_05,gaze,15_exposure,0.6176470588235294,0.6176470588235294,0.43333333333333335,left,right,FALSE,image_away
051716_05,gaze,15_test,0.7333333333333333,0,0.3,right,left,TRUE,distracter_target
051716_05,gaze,16_exposure,0.3543307086614173,0.47244094488188976,0.7,right,left,TRUE,distracter_target
051716_05,gaze,16_test,0.5980392156862745,0,0.3333333333333333,right,left,TRUE,distracter_target
051716_05,gaze,2_exposure,0.09649122807017543,0.8245614035087719,0.16666666666666666,right,left,FALSE,target_distracter
051716_05,gaze,2_test,0.3305785123966942,0,0.23333333333333334,left,right,TRUE,image_away
051716_05,gaze,3_exposure,0.872,0.872,0.23333333333333334,left,right,FALSE,image_away
051716_05,gaze,3_test,0.7924528301886793,0,0.23333333333333334,right,left,FALSE,target_distracter
051716_05,gaze,5_exposure,0.2,0.6666666666666666,0.36666666666666664,left,right,TRUE,image_away
051716_05,gaze,5_test,0.32456140350877194,0,0.23333333333333334,face,left,TRUE,face_target
051716_05,gaze,7_exposure,0.0625,0.7410714285714286,0.5333333333333333,left,right,FALSE,image_away
051716_05,gaze,7_test,0.21551724137931033,0,0.23333333333333334,right,left,FALSE,target_distracter
051716_05,gaze,8_exposure,0.775,0.775,0.6,left,right,TRUE,image_away
051716_05,gaze,8_test,0.5315315315315315,0,0.3,right,left,FALSE,target_distracter
051716_05,gaze,9_exposure,0.7704918032786885,0.7704918032786885,0.4666666666666667,left,right,TRUE,image_away
051716_05,gaze,9_test,0.8508771929824561,0,0.36666666666666664,left,right,FALSE,image_away
051716_06,no-gaze,1_exposure,0.5238095238095238,0,0.4,left,right,FALSE,image_away
051716_06,no-gaze,1_test,1,0,NA,left,NA,NA,no_shift
051716_06,no-gaze,10_exposure,0.45098039215686275,0,0.5333333333333333,right,left,FALSE,target_distracter
051716_06,no-gaze,10_test,0.78125,0,0.26666666666666666,left,right,FALSE,image_away
051716_06,no-gaze,11_exposure,0.29545454545454547,0,0.26666666666666666,left,right,FALSE,image_away
051716_06,no-gaze,11_test,0.7361111111111112,0,0.5,right,left,FALSE,target_distracter
051716_06,no-gaze,14_exposure,0.20634920634920634,0,1.4666666666666666,right,left,TRUE,distracter_target
051716_06,no-gaze,14_test,0.7450980392156863,0,0.06666666666666667,right,face,FALSE,image_face
051716_06,no-gaze,15_exposure,0.2537313432835821,0,0.26666666666666666,left,right,FALSE,image_away
051716_06,no-gaze,15_test,0.9534883720930233,0,3.3666666666666667,left,right,FALSE,image_away
051716_06,no-gaze,16_exposure,0.3445378151260504,0,0.23333333333333334,right,left,FALSE,target_distracter
051716_06,no-gaze,16_test,0.8469387755102041,0,0.4666666666666667,left,right,FALSE,image_away
051716_06,no-gaze,2_exposure,0.2553191489361702,0,0.7,right,face,FALSE,image_face
051716_06,no-gaze,2_test,0.987012987012987,0,0.6333333333333333,left,face,FALSE,image_away
051716_06,no-gaze,3_exposure,0.5742574257425742,0,0.3,left,face,FALSE,image_away
051716_06,no-gaze,3_test,0.5604395604395604,0,0.23333333333333334,left,right,TRUE,image_away
051716_06,no-gaze,4_exposure,0.30612244897959184,0,0.4,left,right,TRUE,image_away
051716_06,no-gaze,4_test,0.8823529411764706,0,0.26666666666666666,face,right,TRUE,face_target
051716_06,no-gaze,5_exposure,0.42105263157894735,0,0.23333333333333334,right,left,TRUE,distracter_target
051716_06,no-gaze,5_test,0.7764705882352941,0,0.8333333333333334,right,face,FALSE,image_face
051716_06,no-gaze,6_exposure,0.3898305084745763,0,0.6666666666666666,face,right,TRUE,face_target
051716_06,no-gaze,6_test,0.2826086956521739,0,0.36666666666666664,left,face,FALSE,image_away
051716_06,no-gaze,7_exposure,0.12987012987012986,0,0.06666666666666667,face,right,FALSE,face_distracter
051716_06,no-gaze,7_test,0.4722222222222222,0,0.6333333333333333,right,left,FALSE,target_distracter
051716_06,no-gaze,8_exposure,0.6282051282051282,0,0.3,left,right,TRUE,image_away
051716_06,no-gaze,8_test,0.7142857142857143,0,0.26666666666666666,face,right,FALSE,face_distracter
051716_07,gaze,1_exposure,0,0.5614035087719298,0.4666666666666667,face,right,FALSE,face_distracter
051716_07,gaze,1_test,0.12931034482758622,0,0.23333333333333334,face,right,FALSE,face_distracter
051716_07,gaze,10_exposure,0.7589285714285714,0.7589285714285714,0.43333333333333335,face,left,FALSE,face_distracter
051716_07,gaze,10_test,0.9107142857142857,0,0.4,face,left,TRUE,face_target
051716_07,gaze,12_exposure,0,0.35294117647058826,0.3,face,right,FALSE,face_distracter
051716_07,gaze,12_test,0.06611570247933884,0,0.43333333333333335,face,right,TRUE,face_target
051716_07,gaze,13_exposure,0,0.4166666666666667,0.4666666666666667,face,right,FALSE,face_distracter
051716_07,gaze,13_test,0.07692307692307693,0,0.5,left,right,FALSE,image_away
051716_07,gaze,15_exposure,0.71875,0.71875,0.36666666666666664,face,left,TRUE,face_target
051716_07,gaze,15_test,0.34782608695652173,0,0.4666666666666667,face,left,TRUE,face_target
051716_07,gaze,16_exposure,0.546875,0.125,0.43333333333333335,face,left,TRUE,face_target
051716_07,gaze,16_test,0.31666666666666665,0,0.26666666666666666,face,right,FALSE,face_distracter
051716_07,gaze,2_exposure,0,0.6271186440677966,0.43333333333333335,face,left,FALSE,face_distracter
051716_07,gaze,2_test,0.4444444444444444,0,0.3,face,right,TRUE,face_target
051716_07,gaze,3_exposure,0.6782608695652174,0.6782608695652174,0.6333333333333333,face,left,TRUE,face_target
051716_07,gaze,3_test,0.04310344827586207,0,0.9333333333333333,face,right,TRUE,face_target
051716_07,gaze,5_exposure,0,0.7086614173228346,0.6333333333333333,face,left,FALSE,face_distracter
051716_07,gaze,5_test,0.24390243902439024,0,0.7666666666666667,face,left,TRUE,face_target
051716_07,gaze,7_exposure,0,0.6379310344827587,0.3,face,right,FALSE,face_distracter
051716_07,gaze,7_test,0.12380952380952381,0,0.7,left,right,TRUE,image_away
051716_07,gaze,8_exposure,0.6033057851239669,0.6033057851239669,0.4666666666666667,face,right,TRUE,face_target
051716_07,gaze,8_test,0.2066115702479339,0,0.3,face,left,FALSE,face_distracter
051716_07,gaze,9_exposure,0.5083333333333333,0.5083333333333333,0.6,face,right,TRUE,face_target
051716_07,gaze,9_test,0.5803571428571429,0,0.4666666666666667,face,left,TRUE,face_target
051716_08,no-gaze,1_exposure,0.2631578947368421,0,0.4666666666666667,left,right,FALSE,image_away
051716_08,no-gaze,1_test,0.6386554621848739,0,0.4,left,right,FALSE,image_away
051716_08,no-gaze,10_exposure,0.45794392523364486,0,0.3,right,left,FALSE,target_distracter
051716_08,no-gaze,10_test,0.7857142857142857,0,0.3,left,right,FALSE,image_away
051716_08,no-gaze,11_exposure,0.37815126050420167,0,0.3333333333333333,right,left,TRUE,distracter_target
051716_08,no-gaze,11_test,0.7886178861788617,0,0.26666666666666666,left,right,TRUE,image_away
051716_08,no-gaze,14_exposure,0.3069306930693069,0,0.6333333333333333,left,right,FALSE,image_away
051716_08,no-gaze,14_test,0.5213675213675214,0,0.4666666666666667,right,left,TRUE,distracter_target
051716_08,no-gaze,15_exposure,0.2644628099173554,0,0.4,left,right,FALSE,image_away
051716_08,no-gaze,15_test,0.525,0,0.5,left,right,FALSE,image_away
051716_08,no-gaze,16_exposure,0.7105263157894737,0,0.36666666666666664,left,right,TRUE,image_away
051716_08,no-gaze,16_test,0.5785123966942148,0,0.26666666666666666,right,left,TRUE,distracter_target
051716_08,no-gaze,2_exposure,0.43859649122807015,0,0.23333333333333334,right,face,FALSE,image_face
051716_08,no-gaze,2_test,0.3274336283185841,0,1.2666666666666666,left,right,FALSE,image_away
051716_08,no-gaze,3_exposure,0.5495495495495496,0,0.3,right,left,FALSE,target_distracter
051716_08,no-gaze,3_test,0.8571428571428571,0,0.23333333333333334,left,right,TRUE,image_away
051716_08,no-gaze,4_exposure,0.5454545454545454,0,0.3,left,right,TRUE,image_away
051716_08,no-gaze,4_test,0.831858407079646,0,0.26666666666666666,right,left,FALSE,target_distracter
051716_08,no-gaze,5_exposure,0.4583333333333333,0,0.6333333333333333,face,left,TRUE,face_target
051716_08,no-gaze,5_test,0.28703703703703703,0,0.26666666666666666,right,left,FALSE,target_distracter
051716_08,no-gaze,6_exposure,0.42857142857142855,0,0.43333333333333335,left,right,TRUE,image_away
051716_08,no-gaze,6_test,0.8360655737704918,0,0.16666666666666666,face,left,FALSE,face_distracter
051716_08,no-gaze,7_exposure,0.45132743362831856,0,0.23333333333333334,face,left,TRUE,face_target
051716_08,no-gaze,7_test,0.9292035398230089,0,0.26666666666666666,left,right,TRUE,image_away
051716_08,no-gaze,8_exposure,0.7024793388429752,0,0.4666666666666667,left,right,TRUE,image_away
051716_08,no-gaze,8_test,0.7540983606557377,0,0.3333333333333333,right,left,TRUE,distracter_target
051716_09,gaze,1_exposure,0,0.3652173913043478,1.1333333333333333,face,right,FALSE,face_distracter
051716_09,gaze,1_test,0,0,NA,face,NA,NA,no_shift
051716_09,gaze,10_exposure,0.46551724137931033,0.46551724137931033,0.36666666666666664,face,left,FALSE,face_distracter
051716_09,gaze,10_test,0.2815533980582524,0,0.3333333333333333,face,left,TRUE,face_target
051716_09,gaze,12_exposure,0.0847457627118644,0.4406779661016949,0.3333333333333333,left,right,FALSE,image_away
051716_09,gaze,12_test,0,0,NA,face,NA,NA,no_shift
051716_09,gaze,13_exposure,0,0.8305084745762712,0.6333333333333333,face,right,FALSE,face_distracter
051716_09,gaze,13_test,0.20689655172413793,0,0.3333333333333333,face,right,FALSE,face_distracter
051716_09,gaze,15_exposure,0.3008130081300813,0.3008130081300813,0.3,face,left,TRUE,face_target
051716_09,gaze,15_test,0.20175438596491227,0,0.23333333333333334,face,left,TRUE,face_target
051716_09,gaze,16_exposure,0.2283464566929134,0.05511811023622047,2.7333333333333334,face,left,TRUE,face_target
051716_09,gaze,16_test,0,0,NA,face,NA,NA,no_shift
051716_09,gaze,2_exposure,0.2396694214876033,0.2396694214876033,0.5,right,left,FALSE,target_distracter
051716_09,gaze,2_test,0,0,NA,face,NA,NA,no_shift
051716_09,gaze,3_exposure,0.1557377049180328,0.1557377049180328,1.2,face,left,TRUE,face_target
051716_09,gaze,3_test,0,0,NA,face,NA,NA,no_shift
051716_09,gaze,5_exposure,0,0.8617886178861789,0.6,face,left,FALSE,face_distracter
051716_09,gaze,5_test,0.2689075630252101,0,0.7666666666666667,left,right,FALSE,image_away
051716_09,gaze,7_exposure,0,0.584070796460177,1.2333333333333334,face,right,FALSE,face_distracter
051716_09,gaze,7_test,0.07079646017699115,0,0.7,face,left,FALSE,face_distracter
051716_09,gaze,8_exposure,0.4528301886792453,0.4528301886792453,0.3333333333333333,face,left,FALSE,face_distracter
051716_09,gaze,8_test,0.25217391304347825,0,0.3,face,left,FALSE,face_distracter
051716_09,gaze,9_exposure,0.8165137614678899,0.8165137614678899,0.43333333333333335,face,right,TRUE,face_target
051716_09,gaze,9_test,0,0,NA,face,NA,NA,no_shift
